"week","day","hour","techno","value"
18,3,2,"consommation",0.836574154750936
18,3,4,"consommation",0.919681486590694
27,2,16,"consommation",1.07112684150798
27,2,17,"consommation",1.08752136852605
18,3,5,"consommation",0.997945377725974
27,2,20,"consommation",0.995119844779847
27,3,0,"consommation",0.851333301318775
18,3,13,"consommation",1.03367514428791
27,3,2,"consommation",0.781887206048231
27,3,5,"consommation",0.93031118802331
18,3,16,"consommation",0.983344933409995
18,3,18,"consommation",1.00539586174656
27,3,8,"consommation",1.10022765827487
18,3,19,"consommation",0.993080649924295
18,3,20,"consommation",0.99078414779089
18,4,0,"consommation",0.918130535164538
18,4,1,"consommation",0.871023353242762
18,4,3,"consommation",0.865322158448407
18,4,4,"consommation",0.929612731504526
18,4,5,"consommation",1.0042632184608
18,4,11,"consommation",1.09947890763678
18,4,15,"consommation",0.966542058677498
27,3,11,"consommation",1.14408354669733
27,3,13,"consommation",1.11082071057978
28,4,2,"consommation",0.797041299288306
18,4,20,"consommation",0.986765588243302
18,4,21,"consommation",1.0366186212012
18,4,23,"consommation",0.93018634252933
28,4,16,"consommation",1.05049218187216
18,5,0,"consommation",0.917236142748671
18,5,4,"consommation",0.918428513493101
18,5,6,"consommation",1.05464079135568
28,4,23,"consommation",0.896475407091844
18,5,12,"consommation",1.0708194317469
18,5,13,"consommation",1.03154541112748
28,5,4,"consommation",0.845511494820364
18,5,17,"consommation",1.02337692938868
18,5,18,"consommation",1.00807153977087
18,5,19,"consommation",0.996600537401742
18,5,20,"consommation",0.991748182183489
18,5,22,"consommation",1.01118481483698
28,5,6,"consommation",1.00706674060762
18,5,23,"consommation",0.933516208867113
18,6,2,"consommation",0.855052966092153
18,6,5,"consommation",0.990285271241104
18,6,10,"consommation",1.11355400944435
28,5,10,"consommation",1.14347381844263
18,6,13,"consommation",1.0196868051858
18,6,17,"consommation",1.00889568814698
18,6,18,"consommation",0.999073558992145
18,6,19,"consommation",0.993657654270443
18,7,0,"consommation",0.98208121985178
18,7,4,"consommation",0.906759372326946
28,5,16,"consommation",1.05631545308005
18,7,6,"consommation",0.976647614740596
18,7,7,"consommation",1.03075664629046
18,7,8,"consommation",1.05821790544725
18,7,9,"consommation",1.06773651136697
18,7,11,"consommation",1.10079488377184
28,5,23,"consommation",0.888594195092535
18,7,12,"consommation",1.04637505163118
18,7,13,"consommation",1.00157517342898
18,7,15,"consommation",0.949474183957014
16,2,14,"consommation",0.976621090794604
16,2,17,"consommation",1.01208073309049
18,7,19,"consommation",1.01224644414846
18,1,0,"consommation",1.00719310668079
16,3,0,"consommation",0.908644893480656
16,3,1,"consommation",0.864723821591296
16,3,2,"consommation",0.842972918307788
18,1,11,"consommation",1.09476661902193
16,3,3,"consommation",0.86706613334879
18,1,19,"consommation",1.05134471147872
16,3,7,"consommation",1.11012732760667
18,2,0,"consommation",0.896804221625067
16,3,10,"consommation",1.10716096486361
18,2,2,"consommation",0.82515751766561
18,2,3,"consommation",0.849625554942057
16,3,12,"consommation",1.06260978324124
16,3,13,"consommation",1.0227044491503
16,3,14,"consommation",0.989525536459169
16,3,15,"consommation",0.961650451270656
16,3,19,"consommation",0.999081392910074
18,2,11,"consommation",1.10956088736206
18,2,15,"consommation",0.971330487830199
17,4,0,"consommation",0.894935262451229
18,2,16,"consommation",0.981843235773352
17,4,2,"consommation",0.824557951260917
17,4,5,"consommation",0.989146921547624
17,4,8,"consommation",1.09640210093772
18,2,21,"consommation",1.04417922834135
17,4,10,"consommation",1.11396451047387
17,4,18,"consommation",1.01420643964224
17,4,20,"consommation",0.990757566124126
17,4,21,"consommation",1.03722196138023
17,4,22,"consommation",1.00871036055001
17,5,2,"consommation",0.833118143538415
17,5,3,"consommation",0.851669116233496
17,5,5,"consommation",0.997693066175513
17,5,9,"consommation",1.09958388371069
17,5,12,"consommation",1.07417908504028
17,5,13,"consommation",1.03592615331188
17,5,15,"consommation",0.979278525050697
17,5,18,"consommation",1.00599926823067
17,5,19,"consommation",1.00013023013525
17,5,20,"consommation",0.987598370262879
17,6,6,"consommation",1.07292558967726
17,6,10,"consommation",1.11562377077969
17,6,11,"consommation",1.10384275035533
17,7,10,"consommation",1.10046525943875
17,7,14,"consommation",0.970005365902469
17,7,17,"consommation",1.01459162673448
17,1,3,"consommation",0.874308778535383
17,1,7,"consommation",0.978457206934918
17,1,12,"consommation",1.02825103275422
17,1,20,"consommation",1.07668595705779
17,1,23,"consommation",1.03268204316869
17,2,4,"consommation",0.895584172261625
17,2,11,"consommation",1.11419964219543
17,2,14,"consommation",1.01430171330309
17,2,17,"consommation",1.04487440196108
17,2,20,"consommation",1.00370706413567
17,3,0,"consommation",0.882180505524128
17,3,2,"consommation",0.809337250419854
17,3,3,"consommation",0.829841277782538
17,3,6,"consommation",1.05100692078113
17,3,8,"consommation",1.09858668373199
17,3,11,"consommation",1.10878039800099
17,3,21,"consommation",1.0425559868173
18,4,6,"consommation",1.06654116500815
18,4,8,"consommation",1.09878184554359
18,4,9,"consommation",1.09801994046499
18,4,10,"consommation",1.10937120385367
18,4,13,"consommation",1.025712529847
18,4,14,"consommation",0.990802064085237
18,4,16,"consommation",0.97645181262123
18,4,18,"consommation",1.0029937923233
18,4,19,"consommation",0.991169923329405
18,4,22,"consommation",1.00731582669715
18,5,1,"consommation",0.868319256648371
18,5,8,"consommation",1.09159315234098
18,5,9,"consommation",1.09625502509591
18,5,10,"consommation",1.11091599027612
18,5,16,"consommation",0.983809763679602
18,6,7,"consommation",1.08109164369285
18,6,8,"consommation",1.09168184198408
18,6,9,"consommation",1.09637672816218
18,6,11,"consommation",1.10528454985167
18,6,15,"consommation",0.963129449374013
18,6,16,"consommation",0.975503755278422
18,7,1,"consommation",0.923677734921329
18,7,3,"consommation",0.886476255510517
18,7,14,"consommation",0.967596561013985
18,7,16,"consommation",0.968958678385801
18,7,18,"consommation",1.00785469666988
18,7,21,"consommation",1.09643827027309
18,7,23,"consommation",0.994076771349411
18,1,1,"consommation",0.946144581637604
18,1,2,"consommation",0.905536015533132
18,1,3,"consommation",0.897333599764219
18,1,10,"consommation",1.09357998225317
18,1,12,"consommation",1.02495469708337
18,1,13,"consommation",0.974517010540013
18,1,15,"consommation",0.924897597218715
18,1,16,"consommation",0.952810274671614
18,1,17,"consommation",1.01431152132563
18,1,20,"consommation",1.06124834820759
18,1,21,"consommation",1.12526908904363
18,2,4,"consommation",0.919093884644327
18,2,5,"consommation",0.998596937205372
18,2,8,"consommation",1.09685201356708
18,2,9,"consommation",1.09912041376854
18,2,10,"consommation",1.11508163329675
18,2,19,"consommation",1.00083871001486
18,2,20,"consommation",0.994922357113796
18,2,23,"consommation",0.936396617539305
19,3,0,"consommation",0.896266952589089
18,3,6,"consommation",1.05888908483221
18,3,8,"consommation",1.09504459333818
19,3,2,"consommation",0.820752322541641
18,3,11,"consommation",1.10489175406724
18,3,15,"consommation",0.97491273855375
19,3,9,"consommation",1.10482879692198
18,3,21,"consommation",1.03873896905753
19,3,14,"consommation",1.0186072598785
19,3,15,"consommation",0.994597990958401
19,4,0,"consommation",0.898275905166607
19,4,2,"consommation",0.823310951046366
19,4,4,"consommation",0.89113332268196
19,4,5,"consommation",0.968005678447155
19,4,6,"consommation",1.037256304033
19,4,9,"consommation",1.10378432052618
19,4,8,"consommation",1.09394275815026
19,4,12,"consommation",1.08709947888312
19,4,17,"consommation",1.03647785312077
19,4,18,"consommation",1.01342231623824
19,4,20,"consommation",0.99400830183548
19,4,21,"consommation",1.04665153704947
19,4,23,"consommation",0.928414951530327
19,5,0,"consommation",0.932963362365546
19,5,2,"consommation",0.847949438413095
19,5,14,"consommation",0.999175154898237
19,5,15,"consommation",0.97767213533131
19,5,20,"consommation",1.0030863718742
19,5,22,"consommation",1.02678986799976
19,5,23,"consommation",0.940884544204275
19,6,1,"consommation",0.881907019853661
19,6,2,"consommation",0.851850112368416
19,6,6,"consommation",1.03436258441721
19,6,7,"consommation",1.0709913235768
19,6,8,"consommation",1.08611883299435
19,6,13,"consommation",1.02912834592564
19,6,14,"consommation",0.994364586024986
19,6,16,"consommation",0.986183270418748
19,6,17,"consommation",1.01643692296867
19,6,18,"consommation",1.00097330739896
19,6,21,"consommation",1.05814551039547
19,6,23,"consommation",0.931811952023579
19,7,0,"consommation",0.975019563391459
19,7,3,"consommation",0.866818464603966
19,7,5,"consommation",0.898695295625195
19,7,6,"consommation",0.952612627925449
19,7,7,"consommation",1.01864289112159
19,7,11,"consommation",1.12046155991328
19,7,12,"consommation",1.0672270607968
19,7,13,"consommation",1.02343155314749
19,7,14,"consommation",0.987008877935107
19,7,16,"consommation",0.985217912450926
19,7,17,"consommation",1.0224426223296
19,7,19,"consommation",1.00753949376896
19,7,21,"consommation",1.10010459562185
19,1,0,"consommation",0.99700797269316
19,1,1,"consommation",0.928259059175859
19,1,11,"consommation",1.10972576385907
19,1,15,"consommation",0.946887077386875
19,1,17,"consommation",1.03764599212872
19,1,21,"consommation",1.14304054293505
19,2,1,"consommation",0.813496275177246
19,2,2,"consommation",0.787752179319306
19,2,4,"consommation",0.87484006156063
19,2,8,"consommation",1.09264091846559
19,2,14,"consommation",1.03008711999089
19,2,15,"consommation",1.00735815786105
19,2,22,"consommation",1.02315165264956
19,2,23,"consommation",0.939589563546747
19,3,1,"consommation",0.84688252382212
19,3,4,"consommation",0.897166185963144
19,3,6,"consommation",1.05197982907684
19,3,10,"consommation",1.12260897401481
19,3,16,"consommation",1.00069731003927
19,3,19,"consommation",0.989047912087048
19,3,22,"consommation",1.00450528810287
20,4,3,"consommation",0.832816648045961
20,4,6,"consommation",1.05917963495317
20,4,7,"consommation",1.09368322462774
20,4,10,"consommation",1.12453695348202
20,4,11,"consommation",1.1167678909441
20,4,17,"consommation",1.03985097467366
20,5,1,"consommation",0.859804710029287
20,5,5,"consommation",0.973564175112495
20,5,9,"consommation",1.10080043118674
20,5,14,"consommation",1.01230349861221
20,5,17,"consommation",1.03940660218309
20,5,19,"consommation",0.988753186775345
20,5,20,"consommation",0.995211725491815
20,5,21,"consommation",1.04819794232491
20,5,23,"consommation",0.930018989572578
20,6,0,"consommation",0.899823618513656
20,6,9,"consommation",1.11492446876751
20,6,13,"consommation",1.04555773166268
20,6,15,"consommation",0.988339123418617
20,6,18,"consommation",0.99341290854952
20,6,19,"consommation",0.970794750968568
20,6,20,"consommation",0.985139545817261
20,6,22,"consommation",1.00592298057786
20,6,23,"consommation",0.916757294128234
20,7,3,"consommation",0.875820541326961
20,7,7,"consommation",1.03395321073883
16,4,2,"consommation",0.854116372360439
16,4,3,"consommation",0.874680089166197
16,4,9,"consommation",1.09785282677607
16,4,10,"consommation",1.1040230442986
16,4,13,"consommation",1.01959506492846
16,4,15,"consommation",0.959998628023898
16,4,18,"consommation",0.992193517229172
16,4,20,"consommation",0.977501123152311
16,4,21,"consommation",1.02483674862488
16,4,23,"consommation",0.925674725903368
16,5,1,"consommation",0.876094553120416
16,5,2,"consommation",0.851738121924613
16,5,7,"consommation",1.10260171429485
16,5,8,"consommation",1.09951663919049
16,5,9,"consommation",1.09455210865065
16,5,11,"consommation",1.09153381006371
16,5,13,"consommation",1.02343997408262
16,5,14,"consommation",0.990028647125969
16,5,16,"consommation",0.971019193796988
16,5,18,"consommation",0.998607608435452
16,6,3,"consommation",0.865320660586553
16,6,9,"consommation",1.10280276741824
16,6,12,"consommation",1.06570825842545
16,6,18,"consommation",0.990850737073964
16,6,19,"consommation",0.996114582095902
16,6,21,"consommation",1.02937881439587
16,7,1,"consommation",0.927640690992889
16,7,3,"consommation",0.885145400542434
16,7,4,"consommation",0.913916089070238
16,7,6,"consommation",0.978267129332522
16,7,7,"consommation",1.03550653190093
16,7,18,"consommation",1.01074600915493
16,7,21,"consommation",1.08889922276777
16,7,22,"consommation",1.06786351376521
16,1,0,"consommation",1.00687079825084
16,1,1,"consommation",0.944371184905754
16,1,2,"consommation",0.900208293973846
16,1,10,"consommation",1.09626017854177
16,1,13,"consommation",0.965777352444159
16,1,19,"consommation",1.06828968138208
16,1,20,"consommation",1.06254767752457
16,2,3,"consommation",0.864542532777495
16,2,6,"consommation",1.05514280452084
16,1,14,"consommation",0.932697299887644
16,1,15,"consommation",0.918809131432688
16,1,16,"consommation",0.944779492489853
16,1,17,"consommation",1.00691933831329
16,1,18,"consommation",1.03666154775224
16,1,22,"consommation",1.10558986407355
16,1,23,"consommation",1.02721907795772
16,2,1,"consommation",0.867019925706379
16,2,4,"consommation",0.935426765827062
16,2,8,"consommation",1.09702689376519
16,2,16,"consommation",0.963584420778742
16,2,18,"consommation",1.01023426792116
16,2,19,"consommation",1.01712314780375
16,2,21,"consommation",1.05274052203952
16,2,23,"consommation",0.954102978614334
17,3,5,"consommation",0.983963836998564
17,3,7,"consommation",1.08757057562504
17,3,10,"consommation",1.11750794407019
17,3,13,"consommation",1.04659353122538
17,3,15,"consommation",0.990340800378574
17,3,17,"consommation",1.03788955300373
17,4,3,"consommation",0.843313612724174
17,4,4,"consommation",0.913484682840666
17,4,11,"consommation",1.10286432125075
17,4,13,"consommation",1.04095271509059
17,4,15,"consommation",0.983601737437824
17,5,1,"consommation",0.858861540560486
17,5,4,"consommation",0.921523320496363
17,5,6,"consommation",1.06133963399131
17,5,8,"consommation",1.09826669891413
17,5,22,"consommation",1.00541881391354
17,6,4,"consommation",0.932915450394708
30,5,2,"consommation",0.789838320839773
30,5,9,"consommation",1.12464622129443
30,5,13,"consommation",1.11792237534718
30,5,14,"consommation",1.09343939323273
30,5,15,"consommation",1.06996254344333
30,5,18,"consommation",1.02243758714801
30,5,23,"consommation",0.878224858351815
30,6,1,"consommation",0.828138462508244
19,3,7,"consommation",1.0871102291128
30,6,3,"consommation",0.82100300051846
19,3,8,"consommation",1.09707651386927
30,6,6,"consommation",1.00526760381465
19,3,11,"consommation",1.11597745559011
30,6,7,"consommation",1.0696429450866
30,6,10,"consommation",1.15383769052013
30,6,12,"consommation",1.1333869349638
19,3,18,"consommation",1.01146713715477
30,6,13,"consommation",1.11011296656678
30,6,20,"consommation",0.976422654242515
19,3,21,"consommation",1.03943513025803
30,6,23,"consommation",0.867867274803802
30,7,6,"consommation",0.936314288254863
19,4,1,"consommation",0.849375272904969
30,7,12,"consommation",1.09000319444745
30,7,14,"consommation",1.03321475415012
30,7,18,"consommation",1.01469162238669
30,7,20,"consommation",1.0166033753506
30,1,0,"consommation",0.958717735677106
30,1,1,"consommation",0.896838283075786
30,1,6,"consommation",0.885827865378571
19,5,5,"consommation",0.963870116504158
19,5,7,"consommation",1.06278614160147
19,5,10,"consommation",1.11342112220635
30,1,13,"consommation",1.03030161397632
19,5,16,"consommation",0.990251815451542
30,1,15,"consommation",0.995010736113581
19,5,19,"consommation",0.995706968981988
30,1,16,"consommation",1.01675033065667
19,5,21,"consommation",1.05854532019253
30,1,20,"consommation",1.09285022584462
30,1,21,"consommation",1.15735459305843
19,6,4,"consommation",0.908805076022669
19,6,5,"consommation",0.97428702543152
30,2,0,"consommation",0.809843448151561
30,2,3,"consommation",0.775659111121265
30,2,6,"consommation",0.984680579565926
30,2,9,"consommation",1.12662362992805
19,6,12,"consommation",1.06874241818471
30,2,12,"consommation",1.14568096796276
30,2,13,"consommation",1.12303311696499
19,6,19,"consommation",0.989575756499291
19,6,20,"consommation",1.0007137132164
